views,likes,dislikes,comment,published,duration,category,predicted_adview
67207,495,19,135,843,33,5,1234.6235
985104,1742,212,144,1781,624,4,2521.935
251196,273,39,23,1405,499,4,2590.9644
10053,2,0,1,482,31,4,2352.2954
3725457,30911,1545,2448,2025,308,4,2440.7798
157147,1006,87,377,1649,200,2,2670.4866
9821,10,5,0,915,294,4,2563.192
113,0,1,0,611,193,2,2285.1265
108605,659,11,23,1540,59,2,2099.527
1121786,4364,333,389,1517,197,4,2003.9813
424273,4527,706,471,1896,213,4,2170.0913
533367,1145,78,53,1142,296,7,1746.1255
1211127,2002,1249,146,2036,3278,5,2407.972
53627,606,23,219,1613,328,6,2197.7612
197377,792,45,15,1798,88,4,1901.0428
6020037,22936,1314,1188,1552,296,7,2384.4863
1097426,3716,264,202,747,242,2,2436.8926
45568,26,7,1,1909,78,4,1662.6713
732276,2557,937,318,1752,1361,5,948.21136
186509,235,16,35,1630,176,1,2162.1677
24032,178,15,12,1679,73,5,2200.4934
13182,382,5,205,1747,656,2,2296.7412
280327,2177,428,77,1850,161,4,2625.6892
107293,156,33,11,1044,0,5,21.498491
2252,12,1,2,1105,715,4,1756.1814
6668,202,4,5,1871,122,5,2515.3264
255,0,0,0,1050,68,8,1729.8097
760478,1263,68,57,1566,864,2,2509.4602
140675,137,25,7,917,792,4,29.671091
24974,22,1,2,1818,0,4,1245.4451
232824,971,15,26,424,365,4,1015.1934
2613589,1401,891,70,923,198,4,1459.1244
2155360,10345,1141,689,1874,0,7,2156.6384
307345,13,5,2,1762,31,4,2643.3972
53673,23,11,6,657,90,1,1476.6588
233,5,0,16,1883,226,6,493.50418
105598,81,17,10,681,121,4,1901.1578
118203,412,34,20,1891,247,7,1130.8783
56243,50,8,4,205,713,4,2283.342
332775,829,58,59,996,259,7,21.498491
205928,613,67,76,586,1621,7,2685.7476
112254,2245,51,85,2022,3437,3,1486.0359
3452,2,2,0,535,513,4,2583.3923
149732,1480,56,207,797,497,4,1451.152
1636,4,0,1,1971,513,7,2091.1274
82072,77,45,19,1636,149,8,2490.9963
1516418,13416,833,2189,2019,497,2,1629.708
42391,159,13,14,1707,245,6,872.82104
520,46,1,11,2100,255,4,709.72766
14443,22,0,2,1820,74,4,399.44907
172248,386,23,18,1656,218,4,2304.7974
9895801,26926,4418,1880,1087,380,7,1378.654
2726210,11297,655,461,1158,85,4,791.86096
74382,1048,25,164,1483,318,6,1646.0808
12355,59,2,33,1036,160,4,2422.6272
29313,308,22,74,1917,588,7,822.86975
1596928,8928,1265,6714,1653,488,4,1614.9152
1468309,7568,360,1822,1338,384,4,1947.4467
125709,298,16,37,1742,501,8,2501.8918
3250644,10496,870,285,1574,274,7,2539.049
482703,4793,275,377,808,119,5,1249.0634
34000,145,11,2,784,953,6,1240.7628
58953,553,10,82,1631,332,4,2391.7632
8620522,58133,3513,1758,1053,303,7,31.780085
34388,38,7,6,1470,0,4,1745.3616
4293,2,0,0,1983,27,2,2467.4636
350410,317,148,57,906,2588,4,2486.8574
16656,71,5,8,689,0,7,2595.9678
72265,527,18,107,1913,234,4,2358.5203
561886,1510,247,106,845,218,7,708.36035
2373,4,0,0,647,283,7,369.62213
16230,106,11,14,1827,144,4,2202.9287
1789943,3854,645,458,1139,2486,4,1853.1492
8150,25,0,5,884,568,4,1338.3022
925213,570,100,27,323,235,4,2405.83
34764,95,4,15,767,121,3,1845.61
150156,4891,123,1111,1800,404,2,1576.2616
146032,393,63,3,1896,69,4,570.35535
704174,6516,1085,2003,947,312,2,1216.319
96396,566,133,480,698,1241,4,2298.7202
878751,9179,54,1863,983,67,5,2800.4595
4596,2,0,1,954,775,4,2040.0812
493,0,0,0,2040,633,4,2772.4473
267875,242,101,58,932,2600,4,2488.458
1516427,4050,1057,352,1957,148,4,21.498491
634666,742,150,256,722,132,4,1086.9774
31253,111,6,4,1884,197,5,2170.866
5736,51,0,16,2019,1868,8,923.699
1121732,3910,248,588,1551,209,2,1250.7858
2016821,10336,507,664,1587,210,7,2375.45
21028,94,5,9,807,273,7,2622.2607
1980,5,0,2,1006,1127,4,1938.4481
24461,97,13,16,1844,2224,4,1268.6855
5654,249,3,66,1004,1821,6,875.98
1681155,702,310,69,1548,100,4,21.498491
3558280,14379,292,618,521,117,4,551.3351
1226637,1763,309,174,248,425,4,1539.4603
246119,220,53,75,752,47,5,1096.9357
325388,725,72,65,1596,0,4,2470.85
10788,10,0,1,307,426,4,835.24866
513685,3034,75,211,1453,858,5,2373.0747
2642780,6103,123,490,1109,287,7,2449.8367
398507,1418,68,62,1807,141,4,636.22925
154308,1272,51,1138,1853,236,5,1147.3884
1541033,4018,707,469,527,232,4,1153.7087
142281,224,119,270,1667,1432,4,501.6654
3690481,32321,457,1250,1682,374,5,1212.943
17542,168,16,15,1881,3232,3,778.095
15491,3,1,1,1246,312,3,2803.2034
157588,1508,75,1975,1842,395,6,2214.7253
21481,45,2,2,1671,0,4,2250.7393
45510,665,4,142,2007,396,6,787.5332
812316,3728,238,185,1700,284,5,2214.9214
89577,503,28,20,1643,1934,3,2093.167
120600,329,6,34,98,721,4,1721.1492
1523328,10961,1167,1136,1661,420,4,2368.1736
19770,102,0,8,985,210,7,1321.3153
21678,107,5,30,913,494,4,1439.722
1162262,6122,190,1338,1773,258,4,650.31586
1333458,2883,345,273,996,265,7,1193.6084
10392,54,0,4,870,174,4,1245.1393
16090,37,9,1,1442,2099,6,2270.5608
197360,809,55,191,1569,1353,4,1517.2124
3704,96,5,6,1449,203,7,1439.9811
4002,35,0,2,2007,233,7,1375.051
476,5,0,1,1384,124,3,2473.7104
991674,2298,539,243,1916,279,8,21.498491
843719,1293,220,244,1671,95,5,2516.1868
241498,512,73,37,891,2450,4,2373.056
3181260,12009,431,765,280,185,4,1482.0684
10949,9,2,0,1415,84,4,1552.1661
72922,159,3,36,34,244,7,2292.9077
345,7,0,2,699,285,3,2385.681
9312,140,8,31,1689,148,4,1559.0123
2661576,1532,1022,301,1638,175,8,2665.708
24817,204,130,27,1454,246,2,21.498491
24359,387,17,99,935,600,4,2568.1724
186555,545,112,125,2078,2295,4,205.08096
74450,301,20,6,1650,3340,3,2456.0652
125189,185,67,13,898,1382,4,2375.556
590591,1212,121,57,796,377,7,1725.5718
685149,887,47,413,271,316,7,956.89453
13786,18,2,2,1703,281,7,1843.9279
130059,987,123,113,817,170,7,783.27515
11502,23,1,8,46,297,6,1828.6771
3248,33,4,3,850,849,2,2231.4553
580892,2958,37,223,1551,247,7,2008.6078
251903,272,37,5,1635,83,5,2114.682
49727,91,7,16,262,668,5,21.498491
524163,1935,200,56,407,333,6,1026.2584
1184264,17766,310,872,504,205,2,1921.5172
27877,125,7,19,568,926,2,782.45056
462401,493,67,20,725,440,4,1700.0493
602686,802,116,51,439,632,4,2598.1724
235,2,0,1,2034,31,4,2483.7195
284491,425,46,105,1308,0,5,1501.1288
59351,245,11,12,1447,257,7,2530.2803
9843,34,2,4,180,557,7,2220.1257
137719,322,35,43,1434,362,8,488.0041
18607,75,3,1,1635,412,4,1787.123
7119,58,8,33,826,37,5,1172.3695
61053,248,14,8,1736,284,5,2599.8186
7982,13,2,1,599,400,7,21.738977
6767,20,2,0,1657,1184,4,1059.7733
77981,272,7,68,847,1212,4,3098.4927
2581290,3854,500,527,497,263,4,730.9568
14179,75,5,36,741,338,3,2451.379
43205,86,6,8,1478,267,7,1389.7494
59061,62,7,7,914,290,4,700.7142
194,12,1,3,942,408,4,1751.3438
669,23,2,3,759,436,6,21.498491
1153882,8764,1413,4462,1885,395,4,301.99936
99027,64,36,21,731,2621,4,237.81717
265846,303,33,10,1846,160,4,2325.293
513121,5208,222,1005,1873,545,6,2533.1074
2589,4,1,0,1063,491,4,1120.5037
360766,2254,16,199,712,272,7,2674.1462
72466,90,41,8,1623,172,4,2470.1702
912714,17775,2966,3094,1595,324,5,973.8405
165913,648,5,41,1487,867,4,1328.915
1959,135,4,5,1984,135,4,872.072
34262,84,9,8,628,2777,7,2292.8198
1354967,9929,507,263,1832,148,4,2543.283
35053,63,24,18,1027,1932,4,134.42148
162269,275,45,41,1635,0,4,1708.5103
1709,35,0,7,1749,364,6,1662.9362
235386,2020,165,388,1500,706,4,2633.6167
71944,36,17,2,477,458,4,1954.9885
812,0,0,0,1034,45,4,21.498491
1139504,3492,294,147,415,621,4,2134.546
2731,15,0,0,1405,465,4,2749.5168
2041517,2107,725,177,1663,332,4,1868.9662
38519,528,11,18,1160,224,7,1866.047
78734,121,19,266,1682,443,4,2646.7583
99235,123,40,24,1191,2591,4,1368.4738
497224,3224,103,474,873,604,1,1041.3384
128670,136,19,40,1499,235,1,1309.4423
137651,198,39,19,479,662,4,1561.529
424158,16354,317,3331,976,114,2,1293.2227
1014316,2365,241,148,1790,255,7,245.718
942746,18636,432,9123,1852,412,4,2246.1638
73881,284,23,41,733,114,4,1227.5765
6721,96,15,15,1860,156,4,2548.2876
740999,1245,65,55,1380,78,5,2288.5857
1487598,4780,692,615,1439,2097,4,2021.5582
113113,33,18,7,1050,129,4,1356.0361
8932,17,0,2,748,276,1,2508.4004
45276,1886,2,48,1868,168,5,843.7435
300733,307,58,60,1244,2884,7,2401.7122
32720,1938,13,190,1877,1640,1,2501.208
355065,733,213,69,2095,0,7,640.8607
2010853,1858,480,110,150,399,4,2309.948
198475,692,175,170,1902,379,5,2517.4287
25828,58,6,8,717,146,3,1550.488
341011,364,46,19,422,696,4,1205.3408
54921,140,11,20,1098,222,4,2764.7402
165149,118,66,31,1033,2605,4,975.21686
66652,194,16,49,969,1743,4,2562.5845
14559,50,3,1,584,1625,7,2379.765
56062,19,9,0,1430,0,5,1429.2821
113790,193,8,11,1830,121,4,2604.0261
134170,1752,28,510,634,683,7,2494.1445
90297,1502,22,62,1979,355,7,2262.0786
201242,1553,286,468,1848,538,8,2573.619
247049,495,43,23,328,281,4,21.498491
415969,1203,131,604,718,540,7,21.498491
39108,234,10,45,831,864,3,1863.5106
35897,578,25,606,1870,297,2,2323.5674
107390,378,31,43,1804,83,4,1543.7637
206368,46,26,11,137,881,2,2000.6415
2810,17,6,5,1053,69,2,2206.6829
791008,2534,121,466,864,169,5,1176.36
1006,6,2,1,1817,142,6,2199.5989
1184604,3120,608,208,1319,270,4,411.65344
287741,310,71,34,820,2262,4,1922.901
3527739,17276,478,3142,1679,406,2,1749.983
1116172,3937,466,144,1864,252,8,2247.259
528323,3055,95,421,1081,666,1,1545.3763
34469,62,2,9,1058,43,4,2316.7073
1096546,10257,596,1461,1988,1140,4,1211.2819
19090,934,11,108,2097,284,4,2686.1836
51892,103,3,13,1419,335,4,2828.1013
544796,219,56,28,594,119,4,1435.604
181172,540,34,39,854,926,6,1979.2805
432284,681,35,18,656,254,4,2316.3438
5074447,6468,1211,123,746,385,7,2122.5515
1376622,2353,169,132,748,391,4,1307.311
82963,311,27,61,584,1619,7,1278.286
7066,89,2,7,1377,185,7,1700.5284
72095,265,9,10,434,102,4,1829.4381
2350589,9939,2282,4753,1643,245,6,588.51776
334,0,1,1,1663,66,2,3405.9827
674021,285,114,41,1097,224,8,2234.4302
4550,8,0,0,540,68,4,2456.6912
311700,1662,258,73,1860,198,4,1508.7722
2413689,1970,986,125,1065,1359,5,1610.3706
1623304,5277,120,326,1551,234,7,1251.8618
69572,379,58,44,1829,159,4,1554.5123
66490,68,2,2,152,467,4,1881.445
19662,16,10,0,1414,0,5,2722.4873
78600,2213,146,356,2048,240,2,2372.6094
57018,100,17,8,697,93,5,508.40814
15849,43,5,5,491,416,7,2446.79
48098,276,11,24,2068,114,4,2643.3765
129992,374,13,52,49,203,7,2199.1226
1118122,8217,1283,1860,1900,268,4,601.4091
1321620,20696,161,2567,1871,313,2,2252.2346
18907,15,2,2,559,157,6,1931.7516
423583,1149,78,163,1714,0,5,2475.5808
516546,1912,121,106,1454,0,7,1252.4598
10217112,20449,4773,868,1426,310,4,2391.5945
335652,3055,253,1220,1885,323,6,1186.8628
1100776,3230,545,845,735,2332,4,2727.9028
449012,308,112,45,704,2034,4,2118.3188
221430,239,63,11,1183,493,8,2642.1675
1909596,13011,1016,712,1492,326,7,1206.7172
44529,40,7,1,804,140,4,2326.8884
4351438,4961,1301,250,1533,502,4,2098.335
4522,16,0,2,1651,451,6,892.9027
1635554,617,265,24,513,267,4,1701.1698
2225854,10285,373,461,1284,209,7,2629.022
216626,282,30,26,133,712,4,1796.2026
2682256,8575,1201,299,1301,339,4,2695.7793
959907,1401,59,136,1044,407,7,2196.2168
153798,437,50,30,1414,0,4,1154.2345
143736,87,31,9,792,355,7,1282.3508
322212,1516,138,15,1480,0,4,2641.0447
181099,1197,41,69,1534,1244,3,2295.4133
5461,225,1,12,1997,126,4,1336.6466
127040,101,1,2,1955,70,6,1011.83496
33943,157,12,61,1556,1081,4,1914.6895
2000964,9624,177,1684,780,250,5,1672.5775
173527,584,164,22,1373,419,6,2569.2017
404769,722,97,13,2051,616,4,986.72296
3798,119,19,7,1659,253,2,2136.295
1213631,2165,541,178,661,292,4,2845.1934
246297,655,39,24,496,115,4,2646.054
74544,116,20,26,1857,1104,4,1810.4347
1052753,12422,1148,2372,1272,444,4,21.498491
43965,72,4,3,106,477,4,2567.3145
127040133,197276,15010,10781,684,342,7,663.6891
2037873,1925,495,335,1614,269,4,2024.8864
1107854,9736,540,1908,1720,327,6,1749.7671
15679,306,11,69,911,298,4,2090.4834
303105,630,32,52,1131,652,7,2637.2449
24549,19,2,0,439,78,4,1506.5288
189028,918,33,72,795,124,4,2536.658
476749,6841,38,613,1327,206,2,1901.1157
63449,21,1,4,1939,21,4,2253.8691
147781,121,62,1,1635,171,5,1959.9503
124214,527,53,21,1427,2158,6,2302.2778
479,11,0,16,1957,356,4,2724.5073
21437,235,5,53,1857,252,7,1744.7024
129850,109,63,26,1294,0,5,2117.107
43515,55,3,2,81,435,4,2248.6177
1066727,1328,258,77,1975,620,4,2408.1526
15308,92,10,180,1628,668,5,1698.8109
269581,2278,102,1533,1862,330,5,2454.0981
57555,206,14,12,913,593,4,2203.0527
1089194,11201,307,8330,1594,196,4,1232.4525
297993,225,32,8,437,154,4,2507.7932
894,19,0,6,2076,163,4,2117.902
420532,305,81,126,1575,402,5,1580.0854
290656,1758,107,1245,1795,137,6,1165.5702
86324,62,33,4,989,652,3,1372.0166
142910,184,20,114,1840,370,4,2365.5566
1524801,19712,537,13178,1569,460,2,3010.6887
40753,42,2,8,114,365,7,2492.736
98107,77,20,0,1622,848,4,1270.856
77344,251,10,14,1886,300,7,1373.6532
642812,6612,244,305,950,278,7,2400.4033
38521,82,4,46,1747,72,7,1715.8007
536502,3099,52,377,1819,515,4,1377.2517
67395,276,7,9,351,324,7,1162.7533
8014,56,7,7,1330,1162,6,1823.5728
7425,9,2,3,1834,0,4,21.498491
291585,7391,143,444,1927,689,6,2255.4062
6169851,49474,3423,9600,1695,2118,8,735.20703
24214,29,13,1,741,757,5,1036.9006
626,8,0,4,1056,216,7,2620.609
13423,106,4,4,940,216,5,1489.9348
2408,71,0,5,1993,407,6,2097.451
344062,2307,83,651,1456,1355,2,469.461
3981528,18823,424,1020,1506,347,4,2263.5505
525657,815,232,39,2036,0,4,1896.6409
1800731,10296,433,475,1874,109,4,2520.2026
573161,4835,242,308,1358,317,2,2179.6052
726741,1016,266,318,656,2250,4,901.9072
301429,3,1,1,1783,31,4,2663.3591
573389,1085,98,47,165,466,4,2150.4983
38599,44,12,6,1510,355,4,2232.9238
582397,2451,265,107,995,58,3,2623.697
281747,718,178,780,1793,607,4,2329.8462
1186,3,0,0,1938,117,4,2225.349
433334,743,45,31,821,208,4,1296.4117
549,1,0,0,1664,11,5,1208.4958
216925,267,49,110,1565,333,1,1023.57947
2951909,6931,763,510,1591,182,3,2290.8525
7680,73,0,10,1014,195,8,2289.9463
192676,4291,37,438,1855,359,3,667.24274
1366525,44392,309,4769,2079,267,2,352.29614
6835,5,3,0,1013,60,3,2606.0676
1054013,1856,328,218,1326,305,7,2736.8447
1883080,18711,198,2872,1896,492,2,2795.3833
184308,7139,109,546,2051,845,8,1651.918
25154,22,1,4,886,51,4,2671.0864
29444,562,5,39,1941,333,4,1958.6383
126170,34,28,0,1440,76,4,2112.4382
8860,25,4,0,447,337,7,2396.6445
394061,2342,51,313,1908,250,4,1341.1681
262345,706,47,32,1297,251,7,2089.2417
114802,88,62,24,1273,610,4,2478.3677
298332,694,113,20,459,359,6,245.24913
147646,652,33,140,1460,902,2,2854.1218
1257239,8784,155,503,1520,256,7,2199.483
16539356,32352,5791,3468,1787,0,4,21.498491
1152003,6058,390,584,1786,169,4,2094.4346
6148,162,1,31,1854,1516,3,1218.6688
527492,402,91,13,563,81,4,1437.9521
321422,1090,140,58,1359,0,7,2127.596
6965383,19331,1686,774,1009,351,4,1552.133
432383,148,48,22,540,49,4,1828.4911
51731,76,9,3,1126,926,4,1451.4794
752856,4669,210,1557,1568,698,4,2051.509
428025,674,203,133,852,2454,4,21.498491
41543,26,14,2,1900,514,4,1979.5491
398429,434,41,14,152,364,4,1997.7394
92711,176,6,5,351,230,4,2179.3694
3547,1,1,0,927,899,5,2164.231
718381,7705,121,1612,1899,305,6,1314.3234
33280,398,9,13,921,178,2,2523.6636
193982,811,150,523,1742,387,2,1240.8837
51426,270,9,17,1761,2343,3,1527.1327
223982,1111,41,259,1849,535,5,1864.0092
24149,86,35,18,885,53,7,2699.7817
22187,563,3,44,1631,149,7,916.61163
91264,181,13,26,1533,432,7,2504.858
42166,494,11,65,854,704,1,2253.519
3706,37,5,3,1862,157,6,2336.9028
347644,359,117,46,1870,609,4,538.95593
37987,422,78,42,1452,210,6,2565.4722
480720,797,106,149,1805,0,4,2185.27
251472,3390,459,1567,1986,420,2,2469.0369
426091,3346,1115,836,1510,189,4,2695.4832
352187,1593,30,140,298,113,7,1585.2512
775028,1408,124,62,547,260,4,1814.126
2959642,5809,413,207,387,341,4,2341.6912
16325,34,6,1,1464,0,4,2441.928
218071,1764,61,432,1482,36,4,1594.0767
113304,275,11,11,66,345,4,661.5651
156027,529,65,124,239,898,4,21.498491
707382,12291,135,1034,1811,312,7,1185.61
11632435,70744,4521,3199,1567,367,7,2350.9338
114524,4,1,1,2025,31,4,1888.502
1327,0,0,0,1012,89,2,21.498491
11242,72,11,19,1865,0,4,1633.6041
161317,562,62,213,1497,424,4,21.498491
809516,2911,226,190,1471,238,4,994.31396
1276029,2605,194,81,1779,246,4,1030.4819
149114,1096,23,507,1653,1305,4,1885.672
158413,855,217,715,1219,214,7,1536.7238
592916,6586,239,550,2045,307,2,767.0234
200972,158,58,6,1047,1905,4,2309.8315
947343,2695,294,141,2000,268,8,56.927902
613033,1759,100,39,1443,96,4,1323.4373
16598,24,4,4,504,2677,4,2598.5999
8211,8,2,1,1503,267,4,1987.6162
14591,129,4,4,798,658,6,2061.265
3130,31,4,9,593,32,4,2490.2646
46137,337,3,14,1637,224,2,444.64594
14008,288,11,52,1005,350,4,807.2132
273569,588,132,86,1254,311,4,876.5135
51767,28,7,2,654,83,4,2111.2285
152153,988,111,1558,1854,574,2,222.70714
407349,311,189,52,1771,3443,4,1934.5496
6249,6,1,1,1874,801,4,2491.217
16481,94,4,15,1226,306,7,21.498491
2021879,13258,1010,802,1435,432,7,2164.8467
513057,2280,426,1348,1877,485,2,1733.268
273311,942,95,90,722,475,6,1898.0691
425387,5468,242,640,1868,131,7,1854.8452
117635,578,21,113,1513,470,4,1909.7383
11408,16,4,1,1804,102,4,1907.4929
4328,18,1,1,600,113,2,2083.6577
9070,111,13,13,1305,855,6,2097.5383
324705,1071,73,62,1087,165,5,1856.7422
35502,15,4,1,1823,225,8,1067.4838
75189,308,4,48,320,259,3,414.7297
81557,471,17,18,1669,208,7,2224.9543
1669215,6335,2951,4169,1423,341,6,2637.9338
248514,265,44,18,1509,0,4,2505.1284
32122,60,2,9,169,602,4,2178.647
4022,22,4,15,2072,345,4,640.28503
43536,207,11,7,1191,130,8,2211.009
672,3,0,0,1552,119,7,2290.884
131019,2,1,0,1924,36,4,2578.8054
414,0,0,0,1007,312,4,2494.2612
697176,507,186,44,1593,699,4,2576.3154
188227,566,91,70,1301,0,7,1819.38
1091975,20319,446,3281,2062,73,2,2387.432
416110,962,64,36,1729,123,4,1930.1895
1474542,12522,830,636,993,228,2,1662.2996
40663,58,5,30,263,640,5,724.3576
325131,719,64,197,729,2078,4,2669.4543
1333763,1854,299,117,909,691,4,1952.7762
39891,965,8,64,1821,323,4,2698.0547
74778,688,222,178,1801,839,4,2609.0076
15467,17,4,1,915,2687,4,2110.4922
176,2,0,0,811,44,4,2584.8105
102224,100,37,83,629,2141,4,21.498491
31676,64,3,2,365,293,4,2333.3748
107459,216,14,9,458,354,4,940.99146
2769338,1319,396,45,1085,166,5,1793.358
1091074,1853,195,179,915,291,4,1852.9335
468,1,0,0,521,722,4,2476.7754
1014337,15481,453,12780,1835,631,4,1941.6588
125323,547,20,171,182,1202,4,2448.908
284934,817,33,35,423,213,7,1980.8588
152590,293,27,46,1786,0,4,2619.8
86215,34,13,1,1440,322,4,364.1725
1863,15,0,2,1386,178,4,21.498491
178273,93,86,17,1749,85,4,321.31784
135617,37,7,26,39,570,4,2378.4656
37753,25,1,12,126,248,4,2956.063
1103570,1488,206,82,1504,1760,5,1078.1691
61418,659,37,127,2016,962,6,375.63446
3317488,6143,1216,290,1846,3000,5,2561.8057
126833,1694,25,40,1213,296,6,2401.064
317418,424,118,53,1458,0,7,2420.4976
193600,265,81,112,862,2584,4,913.7713
310987,784,137,78,1575,275,4,1409.9198
1725696,1412,575,249,769,0,5,1254.7012
398664,724,115,356,1647,662,4,2128.1804
12315,113,3,41,1899,972,4,2384.0107
1663,72,7,9,1018,181,7,2251.7385
12327,26,2,3,1335,299,4,2687.9219
1114947,1479,433,133,1128,206,8,823.0949
22374,79,4,1,1363,112,4,1825.3063
74324,59,20,0,1285,304,4,1963.2515
225893,1377,37,104,188,254,7,1418.8683
175422,274,59,64,315,679,1,2454.7107
507790,3773,216,262,1352,286,8,1816.5454
559611,7645,307,959,2048,139,2,436.5573
256330,1241,66,84,1867,201,4,2581.4795
294614,1166,179,118,1817,525,4,2583.714
682631,530,50,54,107,427,4,2551.5315
4084512,7966,1674,836,1189,222,8,570.3274
22939,79,1,4,1817,60,7,1402.9558
3940,25,1,2,1514,206,6,2484.3728
217333,37,39,3,1527,45,8,1794.8557
609430,4984,139,511,1843,364,6,2080.2932
14389,50,2,3,1747,208,7,2505.222
574,20,7,5,933,116,6,1179.7357
3273,21,3,2,2040,514,4,1416.812
76716,182,16,8,1352,293,4,21.498491
266330,962,46,81,1057,286,4,2673.8076
22895,63,9,23,523,698,3,1604.6543
50200,988,41,23,1893,37,4,1645.2964
31256,67,7,12,1811,612,2,2479.5989
1134772,13814,276,874,1908,95,4,2558.79
148703,57,12,4,1832,36,4,2498.4448
1931870,2826,714,624,1012,0,7,1344.7189
264109,1415,94,78,1828,69,4,631.1928
169627,544,66,35,584,3118,7,1808.8174
446433,291,132,37,1819,345,4,2698.3613
1413917,5526,163,643,511,404,2,1446.4111
108014,1903,68,277,1073,7,2,2373.9119
311219,1620,152,440,1685,608,2,2019.4244
995641,9057,168,1399,1906,483,6,1415.2499
15215,33,13,8,1095,0,4,1747.8394
118769,185,24,15,1629,0,4,1426.9153
1605859,5302,658,11024,1761,877,4,798.4194
220546,633,293,25,1913,124,4,2182.183
104309,278,15,211,20,645,4,23.679993
335864,1320,138,599,1582,3343,3,1273.7708
59882,189,12,14,94,771,4,2306.454
286209,3908,167,304,1917,721,8,1449.568
143183,346,27,68,1883,0,8,2366.504
12736,44,13,1,1048,938,4,2120.165
2975585,8296,1063,1338,1669,2753,7,1289.1666
358231,1489,244,170,2045,338,4,813.3077
139074,967,18,73,1552,203,7,1294.2383
57173,346,26,5,1798,216,4,1814.2922
113979,654,75,466,356,615,7,2665.5674
191642,507,57,51,587,63,4,1413.0314
309632,1255,46,23,733,402,4,21.535452
